analysis,test,permutation,statistic
panel_g_domain_permutation,immune_vs_all_remaining,162,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,163,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,164,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,165,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,166,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,167,-0.023936725238949873
panel_g_domain_permutation,immune_vs_all_remaining,168,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,169,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,170,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,171,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,172,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,173,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,174,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,175,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,176,-0.023936725238949873
panel_g_domain_permutation,immune_vs_all_remaining,177,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,178,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,179,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,180,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,181,-0.02768444704147363
panel_g_domain_permutation,immune_vs_all_remaining,182,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,183,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,184,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,185,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,186,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,187,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,188,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,189,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,190,0.032279101798906466
panel_g_domain_permutation,immune_vs_all_remaining,191,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,192,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,193,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,194,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,195,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,196,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,197,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,198,-0.02768444704147363
panel_g_domain_permutation,immune_vs_all_remaining,199,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,200,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,201,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,202,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,203,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,204,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,205,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,206,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,207,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,208,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,209,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,210,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,211,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,212,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,213,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,214,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,215,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,216,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,217,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,218,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,219,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,220,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,221,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,222,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,223,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,224,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,225,0.032279101798906466
panel_g_domain_permutation,immune_vs_all_remaining,226,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,227,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,228,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,229,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,230,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,231,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,232,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,233,-0.03143216884399738
panel_g_domain_permutation,immune_vs_all_remaining,234,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,235,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,236,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,237,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,238,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,239,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,240,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,241,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,242,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,243,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,244,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,245,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,246,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,247,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,248,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,249,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,250,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,251,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,252,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,253,0.028531379996382708
panel_g_domain_permutation,immune_vs_all_remaining,254,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,255,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,256,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,257,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,258,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,259,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,260,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,261,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,262,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,263,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,264,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,265,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,266,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,267,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,268,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,269,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,270,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,271,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,272,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,273,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,274,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,275,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,276,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,277,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,278,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,279,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,280,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,281,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,282,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,283,-0.02768444704147363
panel_g_domain_permutation,immune_vs_all_remaining,284,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,285,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,286,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,287,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,288,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,289,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,290,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,291,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,292,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,293,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,294,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,295,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,296,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,297,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,298,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,299,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,300,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,301,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,302,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,303,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,304,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,305,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,306,-0.03143216884399738
panel_g_domain_permutation,immune_vs_all_remaining,307,-0.023936725238949873
panel_g_domain_permutation,immune_vs_all_remaining,308,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,309,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,310,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,311,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,312,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,313,0.051017710811525244
panel_g_domain_permutation,immune_vs_all_remaining,314,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,315,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,316,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,317,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,318,0.024783658193858964
panel_g_domain_permutation,immune_vs_all_remaining,319,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,320,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,321,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,322,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,323,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,324,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,325,0.032279101798906466
panel_g_domain_permutation,immune_vs_all_remaining,326,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,327,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,328,0.028531379996382708
panel_g_domain_permutation,immune_vs_all_remaining,329,0.024783658193858964
panel_g_domain_permutation,immune_vs_all_remaining,330,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,331,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,332,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,333,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,334,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,335,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,336,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,337,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,338,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,339,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,340,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,341,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,342,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,343,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,344,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,345,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,346,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,347,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,348,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,349,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,350,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,351,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,352,0.028531379996382708
panel_g_domain_permutation,immune_vs_all_remaining,353,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,354,0.024783658193858964
panel_g_domain_permutation,immune_vs_all_remaining,355,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,356,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,357,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,358,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,359,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,360,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,361,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,362,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,363,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,364,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,365,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,366,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,367,-0.02768444704147363
panel_g_domain_permutation,immune_vs_all_remaining,368,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,369,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,370,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,371,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,372,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,373,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,374,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,375,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,376,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,377,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,378,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,379,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,380,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,381,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,382,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,383,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,384,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,385,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,386,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,387,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,388,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,389,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,390,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,391,-0.02768444704147363
panel_g_domain_permutation,immune_vs_all_remaining,392,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,393,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,394,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,395,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,396,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,397,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,398,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,399,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,400,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,401,-0.02768444704147363
panel_g_domain_permutation,immune_vs_all_remaining,402,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,403,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,404,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,405,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,406,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,407,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,408,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,409,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,410,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,411,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,412,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,413,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,414,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,415,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,416,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,417,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,418,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,419,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,420,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,421,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,422,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,423,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,424,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,425,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,426,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,427,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,428,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,429,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,430,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,431,-0.023936725238949873
panel_g_domain_permutation,immune_vs_all_remaining,432,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,433,-0.023936725238949873
panel_g_domain_permutation,immune_vs_all_remaining,434,0.028531379996382708
panel_g_domain_permutation,immune_vs_all_remaining,435,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,436,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,437,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,438,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,439,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,440,0.024783658193858964
panel_g_domain_permutation,immune_vs_all_remaining,441,-0.03143216884399738
panel_g_domain_permutation,immune_vs_all_remaining,442,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,443,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,444,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,445,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,446,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,447,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,448,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,449,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,450,-0.03517989064652114
panel_g_domain_permutation,immune_vs_all_remaining,451,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,452,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,453,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,454,0.024783658193858964
panel_g_domain_permutation,immune_vs_all_remaining,455,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,456,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,457,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,458,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,459,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,460,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,461,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,462,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,463,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,464,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,465,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,466,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,467,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,468,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,469,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,470,0.032279101798906466
panel_g_domain_permutation,immune_vs_all_remaining,471,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,472,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,473,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,474,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,475,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,476,0.04352226720647774
panel_g_domain_permutation,immune_vs_all_remaining,477,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,478,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,479,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,480,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,481,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,482,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,483,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,484,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,485,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,486,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,487,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,488,0.032279101798906466
panel_g_domain_permutation,immune_vs_all_remaining,489,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,490,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,491,-0.023936725238949873
panel_g_domain_permutation,immune_vs_all_remaining,492,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,493,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,494,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,495,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,496,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,497,-0.023936725238949873
panel_g_domain_permutation,immune_vs_all_remaining,498,-0.02768444704147363
panel_g_domain_permutation,immune_vs_all_remaining,499,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,500,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,501,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,502,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,503,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,504,0.03977454540395398
panel_g_domain_permutation,immune_vs_all_remaining,505,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,506,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,507,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,508,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,509,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,510,0.028531379996382708
panel_g_domain_permutation,immune_vs_all_remaining,511,0.0060450491812401655
panel_g_domain_permutation,immune_vs_all_remaining,512,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,513,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,514,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,515,0.028531379996382708
panel_g_domain_permutation,immune_vs_all_remaining,516,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,517,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,518,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,519,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,520,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,521,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,522,0.01728821458881144
panel_g_domain_permutation,immune_vs_all_remaining,523,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,524,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,525,-0.023936725238949873
panel_g_domain_permutation,immune_vs_all_remaining,526,0.002297327378716414
panel_g_domain_permutation,immune_vs_all_remaining,527,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,528,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,529,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,530,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,531,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,532,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,533,0.024783658193858964
panel_g_domain_permutation,immune_vs_all_remaining,534,-0.023936725238949873
panel_g_domain_permutation,immune_vs_all_remaining,535,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,536,-0.02018900343642612
panel_g_domain_permutation,immune_vs_all_remaining,537,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,538,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,539,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,540,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,541,-0.016441281633902363
panel_g_domain_permutation,immune_vs_all_remaining,542,0.0210359363913352
panel_g_domain_permutation,immune_vs_all_remaining,543,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,544,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,545,-0.012693559831378605
panel_g_domain_permutation,immune_vs_all_remaining,546,-0.005198116226331095
panel_g_domain_permutation,immune_vs_all_remaining,547,0.013540492786287682
panel_g_domain_permutation,immune_vs_all_remaining,548,0.009792770983763924
panel_g_domain_permutation,immune_vs_all_remaining,549,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,550,-0.008945838028854854
panel_g_domain_permutation,immune_vs_all_remaining,551,-0.0014503944238073371
panel_g_domain_permutation,immune_vs_all_remaining,552,-0.016441281633902363
